,json_name,keys
0,00--1of1.json,"conditions.temperature.setpoint.precision| conditions.temperature.setpoint.units| conditions.temperature.setpoint.value| identifiers[0].details| identifiers[0].type| identifiers[0].value| identifiers[1].details| identifiers[1].type| identifiers[1].value| inputs[""Base""].components[0].amount.moles.units| inputs[""Base""].components[0].amount.moles.value| inputs[""Base""].components[0].identifiers[0].type| inputs[""Base""].components[0].identifiers[0].value| inputs[""Base""].components[0].reaction_role| inputs[""amine""].components[0].amount.moles.units| inputs[""amine""].components[0].amount.moles.value| inputs[""amine""].components[0].identifiers[0].type| inputs[""amine""].components[0].identifiers[0].value| inputs[""amine""].components[0].is_limiting| inputs[""amine""].components[0].reaction_role| inputs[""aryl halide""].components[0].amount.moles.units| inputs[""aryl halide""].components[0].amount.moles.value| inputs[""aryl halide""].components[0].identifiers[0].type| inputs[""aryl halide""].components[0].identifiers[0].value| inputs[""aryl halide""].components[0].is_limiting| inputs[""aryl halide""].components[0].reaction_role| inputs[""metal and ligand""].components[0].amount.moles.units| inputs[""metal and ligand""].components[0].amount.moles.value| inputs[""metal and ligand""].components[0].identifiers[0].type| inputs[""metal and ligand""].components[0].identifiers[0].value| inputs[""metal and ligand""].components[0].reaction_role| inputs[""metal and ligand""].components[1].amount.moles.units| inputs[""metal and ligand""].components[1].amount.moles.value| inputs[""metal and ligand""].components[1].identifiers[0].type| inputs[""metal and ligand""].components[1].identifiers[0].value| inputs[""metal and ligand""].components[1].reaction_role| notes.procedure_details| outcomes[0].products[0].identifiers[0].type| outcomes[0].products[0].identifiers[0].value| outcomes[0].products[0].is_desired_product| outcomes[0].products[0].measurements[0].percentage.value| outcomes[0].products[0].measurements[0].type| outcomes[0].products[0].reaction_role| provenance.experiment_start.value| provenance.experimenter.organization| provenance.publication_url| provenance.record_created.person.email| provenance.record_created.person.name| provenance.record_created.person.organization| provenance.record_created.time.value| provenance.record_modified[0].details| provenance.record_modified[0].person.email| provenance.record_modified[0].person.username| provenance.record_modified[0].time.value| reaction_id"
1,02--1of2.json,"conditions.conditions_are_dynamic| conditions.details| conditions.temperature.control.type| identifiers[0].is_mapped| identifiers[0].type| identifiers[0].value| inputs[""m1""].components[0].amount.mass.units| inputs[""m1""].components[0].amount.mass.value| inputs[""m1""].components[0].identifiers[0].type| inputs[""m1""].components[0].identifiers[0].value| inputs[""m1""].components[0].identifiers[1].type| inputs[""m1""].components[0].identifiers[1].value| inputs[""m1""].components[0].identifiers[2].type| inputs[""m1""].components[0].identifiers[2].value| inputs[""m1""].components[0].reaction_role| inputs[""m2""].components[0].amount.mass.units| inputs[""m2""].components[0].amount.mass.value| inputs[""m2""].components[0].identifiers[0].type| inputs[""m2""].components[0].identifiers[0].value| inputs[""m2""].components[0].identifiers[1].type| inputs[""m2""].components[0].identifiers[1].value| inputs[""m2""].components[0].identifiers[2].type| inputs[""m2""].components[0].identifiers[2].value| inputs[""m2""].components[0].reaction_role| inputs[""m3""].components[0].amount.mass.units| inputs[""m3""].components[0].amount.mass.value| inputs[""m3""].components[0].identifiers[0].type| inputs[""m3""].components[0].identifiers[0].value| inputs[""m3""].components[0].identifiers[1].type| inputs[""m3""].components[0].identifiers[1].value| inputs[""m3""].components[0].identifiers[2].type| inputs[""m3""].components[0].identifiers[2].value| inputs[""m3""].components[0].reaction_role| inputs[""m4""].components[0].amount.mass.units| inputs[""m4""].components[0].amount.mass.value| inputs[""m4""].components[0].identifiers[0].type| inputs[""m4""].components[0].identifiers[0].value| inputs[""m4""].components[0].reaction_role| inputs[""m5""].components[0].amount.volume.units| inputs[""m5""].components[0].amount.volume.value| inputs[""m5""].components[0].identifiers[0].type| inputs[""m5""].components[0].identifiers[0].value| inputs[""m5""].components[0].identifiers[1].type| inputs[""m5""].components[0].identifiers[1].value| inputs[""m5""].components[0].identifiers[2].type| inputs[""m5""].components[0].identifiers[2].value| inputs[""m5""].components[0].reaction_role| inputs[""m6""].components[0].amount.mass.units| inputs[""m6""].components[0].amount.mass.value| inputs[""m6""].components[0].identifiers[0].type| inputs[""m6""].components[0].identifiers[0].value| inputs[""m6""].components[0].identifiers[1].type| inputs[""m6""].components[0].identifiers[1].value| inputs[""m6""].components[0].identifiers[2].type| inputs[""m6""].components[0].identifiers[2].value| inputs[""m6""].components[0].reaction_role| notes.procedure_details| outcomes[0].products[0].identifiers[0].type| outcomes[0].products[0].identifiers[0].value| outcomes[0].products[0].identifiers[1].type| outcomes[0].products[0].identifiers[1].value| outcomes[0].products[0].identifiers[2].type| outcomes[0].products[0].identifiers[2].value| provenance.doi| provenance.patent| provenance.record_created.person.email| provenance.record_created.person.name| provenance.record_created.person.orcid| provenance.record_created.person.organization| provenance.record_created.person.username| provenance.record_created.time.value| provenance.record_modified[0].details| provenance.record_modified[0].person.email| provenance.record_modified[0].person.username| provenance.record_modified[0].time.value| reaction_id| workups[0].details| workups[0].duration.units| workups[0].duration.value| workups[0].type| workups[1].details| workups[1].type| workups[2].details| workups[2].input.components[0].amount.moles.precision| workups[2].input.components[0].amount.moles.units| workups[2].input.components[0].amount.moles.value| workups[2].input.components[0].identifiers[0].type| workups[2].input.components[0].identifiers[0].value| workups[2].input.components[0].identifiers[1].type| workups[2].input.components[0].identifiers[1].value| workups[2].input.components[0].identifiers[2].type| workups[2].input.components[0].identifiers[2].value| workups[2].input.components[0].reaction_role| workups[2].type| workups[3].details| workups[3].input.components[0].amount.moles.precision| workups[3].input.components[0].amount.moles.units| workups[3].input.components[0].amount.moles.value| workups[3].input.components[0].identifiers[0].type| workups[3].input.components[0].identifiers[0].value| workups[3].input.components[0].identifiers[1].type| workups[3].input.components[0].identifiers[1].value| workups[3].input.components[0].identifiers[2].type| workups[3].input.components[0].identifiers[2].value| workups[3].input.components[0].reaction_role| workups[3].type| workups[4].details| workups[4].input.components[0].amount.moles.precision| workups[4].input.components[0].amount.moles.units| workups[4].input.components[0].amount.moles.value| workups[4].input.components[0].identifiers[0].type| workups[4].input.components[0].identifiers[0].value| workups[4].input.components[0].identifiers[1].type| workups[4].input.components[0].identifiers[1].value| workups[4].input.components[0].identifiers[2].type| workups[4].input.components[0].identifiers[2].value| workups[4].input.components[0].reaction_role| workups[4].type| workups[5].details| workups[5].input.components[0].amount.moles.precision| workups[5].input.components[0].amount.moles.units| workups[5].input.components[0].amount.moles.value| workups[5].input.components[0].identifiers[0].type| workups[5].input.components[0].identifiers[0].value| workups[5].input.components[0].reaction_role| workups[5].input.components[1].amount.moles.precision| workups[5].input.components[1].amount.moles.units| workups[5].input.components[1].amount.moles.value| workups[5].input.components[1].identifiers[0].type| workups[5].input.components[1].identifiers[0].value| workups[5].input.components[1].identifiers[1].type| workups[5].input.components[1].identifiers[1].value| workups[5].input.components[1].identifiers[2].type| workups[5].input.components[1].identifiers[2].value| workups[5].input.components[1].reaction_role| workups[5].type"
2,02--2of2.json,"conditions.conditions_are_dynamic| conditions.details| identifiers[0].is_mapped| identifiers[0].type| identifiers[0].value| inputs[""m3""].components[0].amount.moles.precision| inputs[""m3""].components[0].amount.moles.units| inputs[""m3""].components[0].amount.moles.value| inputs[""m3""].components[0].identifiers[0].type| inputs[""m3""].components[0].identifiers[0].value| inputs[""m3""].components[0].identifiers[1].type| inputs[""m3""].components[0].identifiers[1].value| inputs[""m3""].components[0].identifiers[2].type| inputs[""m3""].components[0].identifiers[2].value| inputs[""m3""].components[0].reaction_role| inputs[""m4""].components[0].amount.moles.precision| inputs[""m4""].components[0].amount.moles.units| inputs[""m4""].components[0].amount.moles.value| inputs[""m4""].components[0].identifiers[0].type| inputs[""m4""].components[0].identifiers[0].value| inputs[""m4""].components[0].identifiers[1].type| inputs[""m4""].components[0].identifiers[1].value| inputs[""m4""].components[0].identifiers[2].type| inputs[""m4""].components[0].identifiers[2].value| inputs[""m4""].components[0].reaction_role| inputs[""m5""].components[0].amount.moles.precision| inputs[""m5""].components[0].amount.moles.units| inputs[""m5""].components[0].amount.moles.value| inputs[""m5""].components[0].identifiers[0].type| inputs[""m5""].components[0].identifiers[0].value| inputs[""m5""].components[0].identifiers[1].type| inputs[""m5""].components[0].identifiers[1].value| inputs[""m5""].components[0].identifiers[2].type| inputs[""m5""].components[0].identifiers[2].value| inputs[""m5""].components[0].reaction_role| notes.procedure_details| outcomes[0].products[0].identifiers[0].type| outcomes[0].products[0].identifiers[0].value| outcomes[0].products[0].identifiers[1].type| outcomes[0].products[0].identifiers[1].value| outcomes[0].products[0].identifiers[2].type| outcomes[0].products[0].identifiers[2].value| outcomes[0].products[0].reaction_role| outcomes[0].products[1].identifiers[0].type| outcomes[0].products[1].identifiers[0].value| outcomes[0].products[1].identifiers[1].type| outcomes[0].products[1].identifiers[1].value| outcomes[0].products[1].identifiers[2].type| outcomes[0].products[1].identifiers[2].value| outcomes[0].products[1].reaction_role| outcomes[0].products[2].identifiers[0].type| outcomes[0].products[2].identifiers[0].value| outcomes[0].products[2].reaction_role| provenance.doi| provenance.patent| provenance.record_created.person.email| provenance.record_created.person.name| provenance.record_created.person.orcid| provenance.record_created.person.organization| provenance.record_created.person.username| provenance.record_created.time.value| provenance.record_modified[0].details| provenance.record_modified[0].person.email| provenance.record_modified[0].person.username| provenance.record_modified[0].time.value| reaction_id"
3,03--1of1.json,"conditions.conditions_are_dynamic| conditions.details| identifiers[0].is_mapped| identifiers[0].type| identifiers[0].value| inputs[""m1""].components[0].amount.moles.precision| inputs[""m1""].components[0].amount.moles.units| inputs[""m1""].components[0].amount.moles.value| inputs[""m1""].components[0].identifiers[0].type| inputs[""m1""].components[0].identifiers[0].value| inputs[""m1""].components[0].identifiers[1].type| inputs[""m1""].components[0].identifiers[1].value| inputs[""m1""].components[0].identifiers[2].type| inputs[""m1""].components[0].identifiers[2].value| inputs[""m1""].components[0].reaction_role| inputs[""m2""].components[0].amount.moles.precision| inputs[""m2""].components[0].amount.moles.units| inputs[""m2""].components[0].amount.moles.value| inputs[""m2""].components[0].identifiers[0].type| inputs[""m2""].components[0].identifiers[0].value| inputs[""m2""].components[0].identifiers[1].type| inputs[""m2""].components[0].identifiers[1].value| inputs[""m2""].components[0].identifiers[2].type| inputs[""m2""].components[0].identifiers[2].value| inputs[""m2""].components[0].reaction_role| inputs[""m3""].components[0].amount.moles.precision| inputs[""m3""].components[0].amount.moles.units| inputs[""m3""].components[0].amount.moles.value| inputs[""m3""].components[0].identifiers[0].type| inputs[""m3""].components[0].identifiers[0].value| inputs[""m3""].components[0].identifiers[1].type| inputs[""m3""].components[0].identifiers[1].value| inputs[""m3""].components[0].identifiers[2].type| inputs[""m3""].components[0].identifiers[2].value| inputs[""m3""].components[0].reaction_role| notes.procedure_details| outcomes[0].products[0].identifiers[0].type| outcomes[0].products[0].identifiers[0].value| outcomes[0].products[0].identifiers[1].type| outcomes[0].products[0].identifiers[1].value| outcomes[0].products[0].identifiers[2].type| outcomes[0].products[0].identifiers[2].value| provenance.doi| provenance.patent| provenance.record_created.person.email| provenance.record_created.person.name| provenance.record_created.person.orcid| provenance.record_created.person.organization| provenance.record_created.person.username| provenance.record_created.time.value| provenance.record_modified[0].details| provenance.record_modified[0].person.email| provenance.record_modified[0].person.username| provenance.record_modified[0].time.value| reaction_id"
4,04--1of1.json,"conditions.conditions_are_dynamic| conditions.details| identifiers[0].is_mapped| identifiers[0].type| identifiers[0].value| inputs[""m1_m2_m4""].components[0].amount.mass.units| inputs[""m1_m2_m4""].components[0].amount.mass.value| inputs[""m1_m2_m4""].components[0].identifiers[0].type| inputs[""m1_m2_m4""].components[0].identifiers[0].value| inputs[""m1_m2_m4""].components[0].identifiers[1].type| inputs[""m1_m2_m4""].components[0].identifiers[1].value| inputs[""m1_m2_m4""].components[0].identifiers[2].type| inputs[""m1_m2_m4""].components[0].identifiers[2].value| inputs[""m1_m2_m4""].components[0].reaction_role| inputs[""m1_m2_m4""].components[1].amount.moles.precision| inputs[""m1_m2_m4""].components[1].amount.moles.units| inputs[""m1_m2_m4""].components[1].amount.moles.value| inputs[""m1_m2_m4""].components[1].identifiers[0].type| inputs[""m1_m2_m4""].components[1].identifiers[0].value| inputs[""m1_m2_m4""].components[1].identifiers[1].type| inputs[""m1_m2_m4""].components[1].identifiers[1].value| inputs[""m1_m2_m4""].components[1].identifiers[2].type| inputs[""m1_m2_m4""].components[1].identifiers[2].value| inputs[""m1_m2_m4""].components[1].reaction_role| inputs[""m1_m2_m4""].components[2].amount.moles.precision| inputs[""m1_m2_m4""].components[2].amount.moles.units| inputs[""m1_m2_m4""].components[2].amount.moles.value| inputs[""m1_m2_m4""].components[2].identifiers[0].type| inputs[""m1_m2_m4""].components[2].identifiers[0].value| inputs[""m1_m2_m4""].components[2].identifiers[1].type| inputs[""m1_m2_m4""].components[2].identifiers[1].value| inputs[""m1_m2_m4""].components[2].identifiers[2].type| inputs[""m1_m2_m4""].components[2].identifiers[2].value| inputs[""m1_m2_m4""].components[2].reaction_role| inputs[""m3""].components[0].amount.moles.precision| inputs[""m3""].components[0].amount.moles.units| inputs[""m3""].components[0].amount.moles.value| inputs[""m3""].components[0].identifiers[0].type| inputs[""m3""].components[0].identifiers[0].value| inputs[""m3""].components[0].identifiers[1].type| inputs[""m3""].components[0].identifiers[1].value| inputs[""m3""].components[0].identifiers[2].type| inputs[""m3""].components[0].identifiers[2].value| inputs[""m3""].components[0].reaction_role| notes.procedure_details| outcomes[0].products[0].identifiers[0].type| outcomes[0].products[0].identifiers[0].value| outcomes[0].products[0].identifiers[1].type| outcomes[0].products[0].identifiers[1].value| outcomes[0].products[0].identifiers[2].type| outcomes[0].products[0].identifiers[2].value| outcomes[0].products[0].measurements[0].amount.mass.units| outcomes[0].products[0].measurements[0].amount.mass.value| outcomes[0].products[0].measurements[0].details| outcomes[0].products[0].measurements[0].type| outcomes[0].products[0].measurements[1].details| outcomes[0].products[0].measurements[1].percentage.value| outcomes[0].products[0].measurements[1].type| outcomes[0].products[0].reaction_role| provenance.doi| provenance.patent| provenance.record_created.person.email| provenance.record_created.person.name| provenance.record_created.person.orcid| provenance.record_created.person.organization| provenance.record_created.person.username| provenance.record_created.time.value| provenance.record_modified[0].details| provenance.record_modified[0].person.email| provenance.record_modified[0].person.username| provenance.record_modified[0].time.value| reaction_id| workups[0].details| workups[0].type| workups[1].details| workups[1].type| workups[2].details| workups[2].input.components[0].amount.moles.precision| workups[2].input.components[0].amount.moles.units| workups[2].input.components[0].amount.moles.value| workups[2].input.components[0].identifiers[0].type| workups[2].input.components[0].identifiers[0].value| workups[2].input.components[0].identifiers[1].type| workups[2].input.components[0].identifiers[1].value| workups[2].input.components[0].identifiers[2].type| workups[2].input.components[0].identifiers[2].value| workups[2].input.components[0].reaction_role| workups[2].type| workups[3].details| workups[3].type| workups[4].details| workups[4].input.components[0].amount.moles.precision| workups[4].input.components[0].amount.moles.units| workups[4].input.components[0].amount.moles.value| workups[4].input.components[0].identifiers[0].type| workups[4].input.components[0].identifiers[0].value| workups[4].input.components[0].identifiers[1].type| workups[4].input.components[0].identifiers[1].value| workups[4].input.components[0].identifiers[2].type| workups[4].input.components[0].identifiers[2].value| workups[4].input.components[0].reaction_role| workups[4].type| workups[5].details| workups[5].input.components[0].amount.moles.precision| workups[5].input.components[0].amount.moles.units| workups[5].input.components[0].amount.moles.value| workups[5].input.components[0].identifiers[0].type| workups[5].input.components[0].identifiers[0].value| workups[5].input.components[0].identifiers[1].type| workups[5].input.components[0].identifiers[1].value| workups[5].input.components[0].identifiers[2].type| workups[5].input.components[0].identifiers[2].value| workups[5].input.components[0].reaction_role| workups[5].type| workups[6].details| workups[6].input.components[0].amount.volume.units| workups[6].input.components[0].amount.volume.value| workups[6].input.components[0].identifiers[0].type| workups[6].input.components[0].identifiers[0].value| workups[6].input.components[0].identifiers[1].type| workups[6].input.components[0].identifiers[1].value| workups[6].input.components[0].identifiers[2].type| workups[6].input.components[0].identifiers[2].value| workups[6].input.components[0].reaction_role| workups[6].type| workups[7].details| workups[7].input.components[0].amount.moles.precision| workups[7].input.components[0].amount.moles.units| workups[7].input.components[0].amount.moles.value| workups[7].input.components[0].identifiers[0].type| workups[7].input.components[0].identifiers[0].value| workups[7].input.components[0].identifiers[1].type| workups[7].input.components[0].identifiers[1].value| workups[7].input.components[0].identifiers[2].type| workups[7].input.components[0].identifiers[2].value| workups[7].input.components[0].reaction_role| workups[7].type"
5,0b--1of1.json,"conditions.conditions_are_dynamic| conditions.details| conditions.stirring.details| conditions.stirring.type| identifiers[0].is_mapped| identifiers[0].type| identifiers[0].value| inputs[""m1""].components[0].amount.mass.units| inputs[""m1""].components[0].amount.mass.value| inputs[""m1""].components[0].identifiers[0].type| inputs[""m1""].components[0].identifiers[0].value| inputs[""m1""].components[0].identifiers[1].type| inputs[""m1""].components[0].identifiers[1].value| inputs[""m1""].components[0].identifiers[2].type| inputs[""m1""].components[0].identifiers[2].value| inputs[""m1""].components[0].reaction_role| inputs[""m2""].components[0].amount.mass.units| inputs[""m2""].components[0].amount.mass.value| inputs[""m2""].components[0].identifiers[0].type| inputs[""m2""].components[0].identifiers[0].value| inputs[""m2""].components[0].identifiers[1].type| inputs[""m2""].components[0].identifiers[1].value| inputs[""m2""].components[0].identifiers[2].type| inputs[""m2""].components[0].identifiers[2].value| inputs[""m2""].components[0].reaction_role| inputs[""m3""].components[0].amount.volume.units| inputs[""m3""].components[0].amount.volume.value| inputs[""m3""].components[0].identifiers[0].type| inputs[""m3""].components[0].identifiers[0].value| inputs[""m3""].components[0].identifiers[1].type| inputs[""m3""].components[0].identifiers[1].value| inputs[""m3""].components[0].identifiers[2].type| inputs[""m3""].components[0].identifiers[2].value| inputs[""m3""].components[0].reaction_role| notes.procedure_details| outcomes[0].products[0].identifiers[0].type| outcomes[0].products[0].identifiers[0].value| outcomes[0].products[0].identifiers[1].type| outcomes[0].products[0].identifiers[1].value| outcomes[0].products[0].identifiers[2].type| outcomes[0].products[0].identifiers[2].value| outcomes[0].products[0].measurements[0].details| outcomes[0].products[0].measurements[0].percentage.value| outcomes[0].products[0].measurements[0].type| outcomes[0].products[0].reaction_role| provenance.doi| provenance.patent| provenance.record_created.person.email| provenance.record_created.person.name| provenance.record_created.person.orcid| provenance.record_created.person.organization| provenance.record_created.person.username| provenance.record_created.time.value| provenance.record_modified[0].details| provenance.record_modified[0].person.email| provenance.record_modified[0].person.username| provenance.record_modified[0].time.value| provenance.record_modified[1].details| provenance.record_modified[1].person.email| provenance.record_modified[1].person.username| provenance.record_modified[1].time.value| reaction_id| workups[0].details| workups[0].type| workups[1].details| workups[1].duration.units| workups[1].duration.value| workups[1].type| workups[2].details| workups[2].type| workups[3].details| workups[3].input.components[0].amount.moles.precision| workups[3].input.components[0].amount.moles.units| workups[3].input.components[0].amount.moles.value| workups[3].input.components[0].identifiers[0].type| workups[3].input.components[0].identifiers[0].value| workups[3].input.components[0].identifiers[1].type| workups[3].input.components[0].identifiers[1].value| workups[3].input.components[0].identifiers[2].type| workups[3].input.components[0].identifiers[2].value| workups[3].input.components[0].reaction_role| workups[3].type"
